Date,AAPL,AMZN,BA,BAC,CAT,CSCO,CVX,DIS,GE,GOOG,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NVDA,ORCL,PEP,PFE,PG,T,UNH,VZ,WFC,WMT,XOM
2005-01-18,1.056557536125183,2.2290000915527344,36.31583786010742,28.11166763305664,27.440874099731445,12.01544189453125,23.22784423828125,22.62444305419922,103.11412048339844,5.030814170837402,74.67507934570312,24.772876739501953,,13.259772300720215,34.05624008178711,21.82274627685547,10.731192588806152,17.521438598632812,36.769596099853516,13.74960708618164,18.016780853271484,0.16655030846595764,10.941245079040527,28.679494857788086,9.459166526794434,30.653955459594727,4.193600654602051,33.839351654052734,11.248248100280762,16.936182022094727,11.888768196105957,25.073333740234375
2005-01-19,1.0450425148010254,2.197999954223633,35.98682403564453,27.644474029541016,27.138389587402344,11.637154579162598,23.052841186523438,22.435516357421875,101.62308502197266,4.867973327636719,74.0065689086914,24.56134605407715,,13.063246726989746,33.94278335571289,21.504507064819336,10.692161560058594,17.53252601623535,36.83683776855469,13.626605987548828,17.784042358398438,0.162739560008049,10.695103645324707,28.969026565551758,9.302136421203613,31.170907974243164,4.178429126739502,33.641197204589844,10.940774917602539,16.80942153930664,11.733861923217773,24.854246139526367
2005-01-20,1.0537159442901611,2.118000030517578,35.62984085083008,27.853477478027344,26.714313507080078,11.746150970458984,22.733440399169922,22.45125389099121,101.42233276367188,4.784578323364258,73.53715515136719,24.179407119750977,,13.05168628692627,33.764469146728516,21.1691951751709,10.751998901367188,17.438264846801758,37.18650436401367,13.4992094039917,17.70189666748047,0.16312018036842346,10.544243812561035,28.711669921875,9.339526176452637,31.181896209716797,4.124492168426514,33.01240921020508,10.827339172363281,16.682661056518555,11.644408226013184,24.69359016418457
2005-01-21,1.0541651248931885,2.058000087738037,35.048858642578125,27.71823501586914,26.462230682373047,11.547391891479492,22.7421932220459,22.159990310668945,100.73410034179688,4.645423412322998,73.66551208496094,24.032512664794922,,12.959203720092773,33.41865921020508,20.941879272460938,10.642735481262207,17.327375411987305,36.43335723876953,13.33668327331543,17.558151245117188,0.16342559456825256,10.568065643310547,28.722389221191406,9.152587890625,30.604463577270508,4.1430344581604,33.85841369628906,10.895994186401367,16.566919326782227,11.565858840942383,24.55726432800293
2005-01-24,1.0582022666931152,2.0190000534057617,34.74784851074219,27.79814910888672,26.133045196533203,11.380685806274414,23.00033187866211,22.002544403076172,101.10686492919922,4.458896160125732,73.60130310058594,23.732845306396484,,12.710649490356445,33.224151611328125,20.958932876586914,10.655750274658203,17.59906768798828,36.59026336669922,13.112648010253906,17.571836471557617,0.156870037317276,10.512489318847656,28.582984924316406,9.070333480834961,30.362478256225586,4.136293888092041,33.629764556884766,11.000478744506836,16.520078659057617,11.578953742980957,24.893192291259766
2005-01-25,1.077494502067566,2.046999931335449,34.88785171508789,28.025611877441406,26.838863372802734,11.226807594299316,23.20598030090332,22.671674728393555,102.36856842041016,4.370073318481445,73.33040618896484,23.838603973388672,,12.86671257019043,34.429054260253906,20.94756507873535,10.728589057922363,17.709962844848633,37.12821960449219,13.59585952758789,17.811424255371094,0.15961413085460663,10.790382385253906,28.625885009765625,9.193713188171387,30.648456573486328,4.12112283706665,33.43923568725586,10.746731758117676,16.62479019165039,11.62476921081543,24.990562438964844
2005-01-26,1.0804858207702637,2.066999912261963,34.90184020996094,28.13625144958496,27.022724151611328,11.342218399047852,23.42473602294922,22.49848747253418,101.76640319824219,4.669109344482422,73.61560821533203,23.932628631591797,,12.959203720092773,34.93156051635742,20.930522918701172,10.84305191040039,17.737688064575195,37.3972053527832,13.692503929138184,17.80457878112793,0.1616721898317337,10.814201354980469,28.636592864990234,9.193713188171387,30.488962173461914,4.1430344581604,33.45827102661133,10.901962280273438,16.773591995239258,11.62476921081543,25.170705795288086
2005-01-27,1.086317777633667,2.115499973297119,35.67884826660156,27.98872184753418,25.658540725708008,11.656391143798828,23.652233123779297,22.27806854248047,102.11051177978516,4.640488147735596,74.14315795898438,23.89150047302246,,12.895617485046387,34.69921875,20.885066986083984,10.863861083984375,17.809770584106445,37.15961456298828,13.69688606262207,17.873031616210938,0.17463067173957825,11.092103004455566,28.663408279418945,9.227364540100098,30.4229793548584,3.989651918411255,33.70977783203125,10.707929611206055,16.65235710144043,11.581134796142578,25.195049285888672
2005-01-28,1.1063569784164429,2.1110000610351562,34.943843841552734,28.093225479125977,25.93730926513672,11.476858139038086,23.50347900390625,22.222963333129883,102.5119857788086,4.696249961853027,75.65455627441406,23.744596481323242,,12.855156898498535,34.91535568237305,21.027135848999023,10.79362678527832,17.74323081970215,37.32099914550781,12.308753967285156,17.92094612121582,0.1744019091129303,10.861842155456543,28.534732818603516,9.103981971740723,29.7795352935791,3.9812228679656982,33.5916633605957,10.651209831237793,16.677143096923828,11.439314842224121,24.961355209350586
2005-01-31,1.1500251293182373,2.1610000133514404,35.41984558105469,28.50507926940918,26.42367172241211,11.566627502441406,23.80099105834961,22.53784942626953,103.6015853881836,4.8265228271484375,76.88786315917969,24.244056701660156,,12.976540565490723,34.958560943603516,21.21467399597168,10.79362678527832,17.9594669342041,37.818607330322266,12.321930885314941,17.989408493041992,0.1747065782546997,10.933303833007812,28.792104721069336,9.032947540283203,29.273578643798828,4.004819393157959,33.8774528503418,10.62433910369873,16.89208984375,11.432770729064941,25.122028350830078
2005-02-01,1.1594467163085938,2.124000072479248,35.72785186767578,28.695653915405273,26.726163864135742,11.624334335327148,24.129133224487305,22.671674728393555,104.03175354003906,4.734738826751709,77.27999114990234,24.17352867126465,,13.080582618713379,35.34759521484375,21.311277389526367,10.775410652160645,17.73214340209961,37.69306945800781,12.225289344787598,18.064695358276367,0.17798390984535217,10.838021278381348,28.888599395751953,8.920778274536133,29.07561683654785,4.031789779663086,34.55576705932617,10.710908889770508,17.029870986938477,11.478591918945312,25.93507194519043
